movie_title,imdb_score,title_year,num_voted_users,num_critic_for_reviews,num_user_for_reviews,color,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,duration,gross,language,country,content_rating,budget,aspect_ratio
Mulholland Drive ,8,2001.0,235992,252.0,1768.0,Color,David Lynch,0.0,Naomi Watts,6000.0,Robert Forster,889.0,Laura Harring,669.0,8484,16000,147.0,7219578.0,English,France,R,15000000.0,1.85
Blood and Chocolate ,6,2007.0,15388,106.0,190.0,Color,Katja von Garnier,18.0,Olivier Martinez,837.0,Agnes Bruckner,400.0,Chris Geere,220.0,1675,0,98.0,3525161.0,English,USA,PG-13,,2.35
You Will Meet a Tall Dark Stranger ,6,2010.0,36145,223.0,108.0,Color,Woody Allen,11000.0,Anthony Hopkins,12000.0,Naomi Watts,6000.0,Ewen Bremner,557.0,19310,0,98.0,3247816.0,English,USA,R,22000000.0,1.85
Never Let Me Go ,7,2010.0,109873,328.0,320.0,Color,Mark Romanek,132.0,Andrew Garfield,10000.0,Charlie Rowe,882.0,Charlotte Rampling,844.0,12867,33000,103.0,2412045.0,English,UK,R,15000000.0,2.35
The Company             ,8,,3828,9.0,39.0,Color,,,Anna Silk,857.0,Tom Hollander,555.0,Alessandro Nivola,527.0,3809,733,286.0,,English,USA,,,1.78
Transsiberian ,7,2008.0,42792,150.0,162.0,Color,Brad Anderson,122.0,Thomas Kretschmann,918.0,Eduardo Noriega,278.0,Mac McDonald,25.0,1252,0,111.0,2203641.0,English,Spain,R,15000000.0,2.35
The Clan of the Cave Bear ,5,1986.0,4996,21.0,62.0,Color,Michael Chapman,70.0,Curtis Armstrong,876.0,Pamela Reed,324.0,Mike Muscat,90.0,1351,843,98.0,1953732.0,English,USA,R,15000000.0,2.35
Crazy in Alabama ,6,1999.0,5917,28.0,71.0,Color,Antonio Banderas,0.0,Meat Loaf,783.0,Elizabeth Perkins,664.0,Noah Emmerich,617.0,4834,391,111.0,1954202.0,English,USA,PG-13,15000000.0,2.35
Funny Games ,6,2007.0,69569,250.0,436.0,Color,Michael Haneke,0.0,Naomi Watts,6000.0,Siobhan Fallon Hogan,294.0,Brady Corbet,287.0,6748,0,111.0,1294640.0,English,USA,R,15000000.0,1.85
Listening ,6,2014.0,1933,17.0,13.0,Color,Khalil Sullins,5.0,Thomas Stroppel,192.0,Kalim Chandler,134.0,Amber Marie Bollinger,46.0,527,708,100.0,,English,Cambodia,,,2.35
Felicia's Journey ,7,1999.0,6690,95.0,83.0,Color,Atom Egoyan,460.0,Bob Hoskins,5000.0,Elaine Cassidy,203.0,Gerard McSorley,71.0,5426,284,116.0,819852.0,English,Canada,PG-13,,2.35
Metropolis ,8,1927.0,111841,260.0,413.0, Black and White,Fritz Lang,756.0,Brigitte Helm,136.0,Gustav Fröhlich,23.0,Rudolf Klein-Rogge,18.0,203,12000,145.0,26435.0,German,Germany,Not Rated,6000000.0,1.33
District B13 ,7,2004.0,55928,141.0,157.0,Color,Pierre Morel,180.0,David Belle,510.0,Cyril Raffaelli,297.0,Dany Verissimo-Petit,58.0,962,0,84.0,1197786.0,French,France,R,12000000.0,2.35
Things to Do in Denver When You're Dead ,7,1995.0,22345,52.0,144.0,Color,Gary Fleder,39.0,Steve Buscemi,12000.0,Bill Cobbs,970.0,Treat Williams,642.0,14889,0,115.0,529766.0,English,USA,R,7000000.0,1.85
The Assassin ,6,2015.0,9427,205.0,87.0,Color,Hsiao-Hsien Hou,141.0,Qi Shu,1000.0,Chen Chang,103.0,Satoshi Tsumabuki,56.0,1172,0,105.0,613556.0,Mandarin,Taiwan,Not Rated,15000000.0,1.37
Buffalo Soldiers ,7,2001.0,20730,109.0,111.0,Color,Gregor Jordan,34.0,Dean Stockwell,936.0,Scott Glenn,826.0,Leon,730.0,3578,664,98.0,353743.0,English,UK,R,15000000.0,2.35
The Return ,8,2003.0,31589,103.0,172.0,Color,Andrey Zvyagintsev,445.0,Konstantin Lavronenko,20.0,Vladimir Garin,13.0,Nataliya Vdovina,9.0,48,0,99.0,502028.0,Russian,Russia,Unrated,,1.85
Ong-bak 2 ,6,2008.0,24570,110.0,72.0,Color,Tony Jaa,0.0,Nirut Sirichanya,64.0,Petchtai Wongkamlao,45.0,Sarunyu Wongkrachang,7.0,134,0,110.0,102055.0,Thai,Thailand,R,300000000.0,2.35
Centurion ,6,2010.0,64777,195.0,201.0,Color,Neil Marshall,197.0,Michael Fassbender,13000.0,JJ Feild,794.0,Dave Legeno,570.0,15293,0,97.0,122288.0,English,UK,R,,2.35
Silent Trigger ,6,1996.0,2699,14.0,29.0,Color,Russell Mulcahy,85.0,Christopher Heyerdahl,825.0,Gina Bellman,476.0,Conrad Dunn,40.0,1432,154,88.0,,English,Canada,R,9000000.0,2.35
The Midnight Meat Train ,6,2008.0,47574,177.0,209.0,Color,Ryûhei Kitamura,129.0,Bradley Cooper,14000.0,Brooke Shields,1000.0,Leslie Bibb,1000.0,18639,0,103.0,73548.0,English,USA,R,15000000.0,2.35
Winnie Mandela ,6,2011.0,609,17.0,15.0,Color,Darrell Roodt,36.0,Jennifer Hudson,549.0,Wendy Crewson,248.0,Aubrey Poo,2.0,801,705,104.0,,English,South Africa,R,15000000.0,
The Son of No One ,5,2011.0,14280,62.0,41.0,Color,Dito Montiel,68.0,Channing Tatum,17000.0,Al Pacino,14000.0,Tracy Morgan,642.0,32814,0,90.0,28870.0,English,USA,R,15000000.0,2.35
All the Queen's Men ,4,2001.0,2236,19.0,40.0,Color,Stefan Ruzowitzky,24.0,Eddie Izzard,776.0,Udo Kier,595.0,Edward Fox,125.0,1732,193,105.0,22723.0,English,Germany,PG-13,25000000.0,2.35
The Good Night ,6,2007.0,7519,50.0,39.0,Color,Jake Paltrow,17.0,Stephen Graham,1000.0,Gael Le Cornec,165.0,Keith Allen,66.0,1245,445,93.0,20380.0,English,USA,R,15000000.0,1.85
Bathory: Countess of Blood ,6,2008.0,3425,25.0,32.0,Color,Juraj Jakubisko,15.0,Anna Friel,735.0,Hans Matheson,627.0,Franco Nero,576.0,2528,0,141.0,,English,Slovakia,R,,2.35
Khumba ,6,2013.0,4006,39.0,12.0,Color,Anthony Silverston,0.0,Liam Neeson,14000.0,Steve Buscemi,12000.0,Loretta Devine,912.0,29488,0,85.0,,English,South Africa,Not Rated,20000000.0,
Automata ,6,2014.0,41638,136.0,134.0,Color,Gabe Ibáñez,19.0,Birgitte Hjort Sørensen,1000.0,Robert Forster,889.0,Melanie Griffith,537.0,2829,13000,109.0,,English,Bulgaria,R,7000000.0,2.35
Dungeons & Dragons: Wrath of the Dragon God ,5,2005.0,5018,26.0,108.0,Color,Gerry Lively,93.0,Bruce Payne,179.0,Lucy Gaskell,55.0,Steven Elder,51.0,363,473,105.0,,English,Germany,Not Rated,15000000.0,1.78
Chiamatemi Francesco - Il Papa della gente ,6,2015.0,80,4.0,4.0,Color,Daniele Luchetti,6.0,Maximilian Dirr,61.0,Rodrigo De la Serna,57.0,Ferdinando Vetere,50.0,192,18,98.0,,Spanish,Italy,,15000000.0,
Shinjuku Incident ,7,2009.0,9177,53.0,53.0,,Tung-Shing Yee,3.0,Bingbing Fan,556.0,Daniel Wu,353.0,Yasuaki Kurata,19.0,996,821,119.0,,Mandarin,Hong Kong,R,15000000.0,2.35
Pandaemonium ,7,2000.0,695,22.0,32.0,Color,Julien Temple,67.0,Samantha Morton,631.0,Dexter Fletcher,452.0,Linus Roache,303.0,1585,277,124.0,,English,UK,PG-13,15000000.0,
Groundhog Day ,8,1993.0,437418,147.0,609.0,Color,Harold Ramis,11000.0,Bill Murray,13000.0,Chris Elliott,571.0,Willie Garson,512.0,15500,38000,101.0,70906973.0,English,USA,PG,14600000.0,1.85
Magic Mike XXL ,6,2015.0,38202,222.0,135.0,Color,Gregory Jacobs,13.0,Matt Bomer,20000.0,Channing Tatum,17000.0,Kevin Nash,642.0,38963,41000,115.0,66009973.0,English,USA,R,14800000.0,2.35
Romeo + Juliet ,7,1996.0,167750,106.0,506.0,Color,Baz Luhrmann,1000.0,Leonardo DiCaprio,29000.0,Harold Perrineau,1000.0,Brian Dennehy,954.0,33791,10000,120.0,46338728.0,English,USA,PG-13,14500000.0,2.35
Sarah's Key ,8,2010.0,12937,136.0,73.0,Color,Gilles Paquet-Brenner,15.0,Kristin Scott Thomas,1000.0,Aidan Quinn,767.0,Arben Bajraktaraj,121.0,2140,0,111.0,7691700.0,French,France,PG-13,10000000.0,2.35
Freedom ,6,2014.0,993,5.0,13.0,Color,Peter Cousens,5.0,Sharon Leal,467.0,David Rasche,220.0,Bart Shatto,124.0,994,998,94.0,,English,USA,R,14500000.0,
Unforgiven ,8,1992.0,277505,131.0,495.0,Color,Clint Eastwood,16000.0,Clint Eastwood,16000.0,Morgan Freeman,11000.0,Frances Fisher,638.0,28544,10000,131.0,101157447.0,English,USA,R,14400000.0,2.35
Manderlay ,7,2005.0,18646,140.0,81.0,Color,Lars von Trier,3000.0,Bryce Dallas Howard,3000.0,Jeremy Davies,769.0,Jean-Marc Barr,236.0,4211,1000,139.0,74205.0,English,Denmark,Not Rated,14200000.0,2.35
Slumdog Millionaire ,8,2008.0,641997,418.0,1017.0,Color,Danny Boyle,0.0,Anil Kapoor,668.0,Saurabh Shukla,56.0,Ayush Mahesh Khedekar,40.0,820,13000,120.0,141319195.0,English,UK,R,15000000.0,2.35
Fatal Attraction ,7,1987.0,55101,94.0,201.0,Color,Adrian Lyne,213.0,Fred Gwynne,886.0,Lois Smith,276.0,Anne Archer,249.0,1639,3000,119.0,156645693.0,English,USA,R,14000000.0,1.85
Pretty Woman ,7,1990.0,213476,82.0,271.0,Color,Garry Marshall,0.0,Julia Roberts,8000.0,Hector Elizondo,995.0,Jason Alexander,700.0,11135,11000,125.0,178406268.0,English,USA,R,14000000.0,1.85
Towering Inferno             ,10,,10,,,Color,John Blanchard,0.0,Martin Short,770.0,Andrea Martin,179.0,Joe Flaherty,176.0,1125,0,65.0,,English,Canada,,,1.33
Crocodile Dundee II ,6,1988.0,44096,32.0,62.0,Color,John Cornell,5.0,Paul Hogan,442.0,Linda Kozlowski,162.0,John Meillon,57.0,717,489,108.0,109306210.0,English,Australia,PG,15800000.0,2.35
Broken Horses ,6,2015.0,1554,22.0,20.0,Color,Vidhu Vinod Chopra,34.0,María Valverde,892.0,Chris Marquette,355.0,Chad Bishop,277.0,2055,0,101.0,,English,USA,R,15000000.0,2.35
Born on the Fourth of July ,7,1989.0,76842,72.0,173.0,Color,Oliver Stone,0.0,Tom Cruise,10000.0,Tom Berenger,854.0,Stephen Baldwin,560.0,12098,4000,145.0,70001698.0,English,USA,R,14000000.0,2.35
Cool Runnings ,7,1993.0,69733,39.0,97.0, Black and White,Jon Turteltaub,226.0,Doug E. Doug,953.0,Leon,730.0,Malik Yoba,496.0,2496,0,98.0,68856263.0,English,USA,PG,15000000.0,1.85
My Bloody Valentine ,6,2009.0,45603,264.0,268.0,Color,Patrick Lussier,71.0,Jensen Ackles,10000.0,Jaime King,960.0,Edi Gathegi,725.0,14159,0,101.0,51527787.0,English,USA,R,15000000.0,1.85
The Possession ,6,2012.0,47169,264.0,162.0,Color,Ole Bornedal,30.0,Kyra Sedgwick,941.0,Madison Davenport,459.0,Natasha Calis,309.0,2348,17000,92.0,49122319.0,English,USA,PG-13,14000000.0,2.35
First Blood ,8,1982.0,172493,145.0,376.0,Color,Ted Kotcheff,270.0,Sylvester Stallone,13000.0,Brian Dennehy,954.0,Chris Mulkey,535.0,15192,0,93.0,,English,USA,R,14000000.0,2.35
Stomp the Yard ,5,2007.0,19505,86.0,162.0,Color,Sylvain White,41.0,Chris Brown,997.0,Laz Alonso,826.0,Harry Lennix,748.0,3544,0,109.0,61356221.0,English,USA,PG-13,14000000.0,2.35
The Spy Who Loved Me ,7,1977.0,76477,112.0,275.0,Color,Lewis Gilbert,43.0,Caroline Munro,456.0,Desmond Llewelyn,244.0,Barbara Bach,238.0,1326,0,123.0,46800000.0,English,UK,PG,14000000.0,2.35
Ghost Hunters             ,7,,5563,17.0,57.0,Color,,,Amy Bruni,155.0,Steve Gonsalves,130.0,Jason Hawes,84.0,552,373,60.0,,English,USA,,,
Urban Legend ,6,1998.0,47814,101.0,426.0,Color,Jamie Blanks,9.0,Alicia Witt,975.0,Loretta Devine,912.0,Julian Richings,648.0,3500,0,99.0,38048637.0,English,USA,R,14000000.0,2.35
Dangerous Liaisons ,8,1988.0,52846,51.0,143.0,Color,Stephen Frears,350.0,Keanu Reeves,18000.0,Peter Capaldi,17000.0,Swoosie Kurtz,418.0,35501,0,119.0,34700000.0,English,USA,R,14000000.0,1.85
Good Deeds ,5,2012.0,6352,42.0,43.0,Color,Tyler Perry,0.0,Eddie Cibrian,849.0,Phylicia Rashad,597.0,Jamie Kennedy,490.0,2226,0,110.0,35010192.0,English,USA,PG-13,,2.35
White Fang ,7,1991.0,15730,10.0,31.0,Color,Randal Kleiser,116.0,Seymour Cassel,327.0,Klaus Maria Brandauer,172.0,Susan Hogan,25.0,552,0,107.0,34793160.0,English,USA,PG,14000000.0,1.85
Superstar ,5,1999.0,15047,43.0,160.0,Color,Bruce McCulloch,54.0,Will Ferrell,8000.0,Elaine Hendrix,670.0,Molly Shannon,636.0,10792,2000,81.0,30628981.0,English,USA,PG-13,14000000.0,1.85
The Iron Lady ,6,2011.0,82327,331.0,350.0,Color,Phyllida Lloyd,58.0,Meryl Streep,11000.0,Jim Broadbent,1000.0,Olivia Colman,583.0,12894,18000,105.0,29959436.0,English,UK,PG-13,13000000.0,2.35
Jonah: A VeggieTales Movie ,7,2002.0,3135,38.0,78.0,Color,Mike Nawrocki,12.0,Phil Vischer,23.0,Mike Nawrocki,12.0,Shelby Vischer,8.0,49,184,82.0,25571351.0,English,USA,G,14000000.0,1.85
Poetic Justice ,6,1993.0,8904,12.0,31.0,Color,John Singleton,309.0,Janet Jackson,592.0,Khandi Alexander,556.0,Maya Angelou,279.0,1620,0,109.0,27515786.0,English,USA,R,14000000.0,1.85
All About the Benjamins ,6,2002.0,9693,40.0,33.0,Color,Kevin Bray,10.0,Mike Epps,706.0,Roger Guenveur Smith,266.0,Gino Salvano,111.0,1421,530,95.0,25482931.0,English,USA,R,14000000.0,2.35
Vampire in Brooklyn ,4,1995.0,17262,34.0,53.0,Color,Wes Craven,0.0,John Witherspoon,723.0,W. Earl Brown,422.0,Allen Payne,364.0,2348,1000,100.0,19900000.0,English,USA,R,20000000.0,1.85
Exorcist II: The Heretic ,4,1977.0,16294,82.0,252.0,Color,John Boorman,128.0,Linda Blair,931.0,Richard Burton,726.0,Ned Beatty,467.0,2704,889,118.0,,English,USA,R,14000000.0,1.85
An American Haunting ,5,2005.0,22207,125.0,747.0,Color,Courtney Solomon,31.0,Sissy Spacek,874.0,James D'Arcy,613.0,Vernon Dobtcheff,50.0,1608,0,91.0,16298046.0,English,UK,PG-13,14000000.0,2.35
My Boss's Daughter ,5,2003.0,24038,56.0,123.0,Color,David Zucker,119.0,Carmen Electra,869.0,Tyler Labine,779.0,Molly Shannon,636.0,3007,411,90.0,15549702.0,English,USA,PG-13,14000000.0,1.85
A Perfect Getaway ,6,2009.0,56338,160.0,215.0,Color,David Twohy,123.0,Chris Hemsworth,26000.0,Milla Jovovich,14000.0,Marley Shelton,690.0,41359,4000,108.0,15483540.0,English,USA,R,14000000.0,2.35
Our Family Wedding ,5,2010.0,5721,71.0,20.0,Color,Rick Famuyiwa,44.0,America Ferrera,953.0,Lance Gross,849.0,Lupe Ontiveros,625.0,3299,1000,103.0,20246959.0,English,USA,PG-13,14000000.0,2.35
Dead Man on Campus ,6,1998.0,11729,37.0,106.0,Color,Alan Cohn,0.0,Alyson Hannigan,3000.0,Linda Cardellini,2000.0,Poppy Montgomery,654.0,6861,645,96.0,15062898.0,English,USA,R,14000000.0,1.85
Tea with Mussolini ,7,1999.0,9323,62.0,157.0,Color,Franco Zeffirelli,160.0,Lily Tomlin,718.0,Joan Plowright,330.0,Paolo Seganti,55.0,1148,970,117.0,14348123.0,English,Italy,PG,12000000.0,1.85
Thinner ,6,1996.0,19805,73.0,122.0,Color,Tom Holland,85.0,Joe Mantegna,1000.0,Bethany Joy Lenz,855.0,Kari Wuhrer,514.0,2777,0,93.0,15171475.0,English,USA,R,8500000.0,1.85
"New York, New York ",7,1977.0,13548,59.0,75.0,Color,Martin Scorsese,17000.0,Robert De Niro,22000.0,Liza Minnelli,740.0,Mary Kay Place,213.0,23378,932,136.0,,English,USA,PG,14000000.0,1.66
Crooklyn ,7,1994.0,6011,25.0,39.0,Color,Spike Lee,0.0,Alfre Woodard,1000.0,Delroy Lindo,848.0,Isaiah Washington,534.0,3267,905,115.0,13640000.0,English,USA,PG-13,14000000.0,1.85
I Think I Love My Wife ,6,2007.0,13866,97.0,55.0,Color,Chris Rock,0.0,Steve Buscemi,12000.0,Eliza Coupe,490.0,Wendell Pierce,458.0,13446,488,94.0,12550242.0,English,USA,R,,1.85
Jason X ,4,2001.0,38985,205.0,673.0,Color,James Isaac,52.0,Peter Mensah,1000.0,Kane Hodder,935.0,Lexa Doig,489.0,3050,0,85.0,12610731.0,English,USA,R,11000000.0,1.85
Big Fat Liar ,5,2002.0,29008,69.0,99.0,Color,Shawn Levy,189.0,Frankie Muniz,934.0,Donald Faison,927.0,Lee Majors,799.0,3707,896,88.0,47811275.0,English,USA,PG,15000000.0,1.85
Bobby ,7,2006.0,38142,195.0,270.0,Color,Emilio Estevez,0.0,Anthony Hopkins,12000.0,Nick Cannon,593.0,Brian Geraghty,383.0,13528,0,112.0,11204499.0,English,USA,R,14000000.0,2.35
Head Over Heels ,5,2001.0,11693,61.0,104.0,Color,Mark Waters,70.0,Monica Potter,878.0,Ivana Milicevic,834.0,China Chow,169.0,2165,613,86.0,10397365.0,English,USA,PG-13,14000000.0,2.35
Fun Size ,5,2012.0,11233,77.0,32.0,Color,Josh Schwartz,90.0,Thomas McDonell,962.0,Jackson Nicoll,925.0,Osric Chau,635.0,3715,0,86.0,9402410.0,English,USA,PG-13,14000000.0,2.35
The Diving Bell and the Butterfly ,8,2007.0,89906,259.0,175.0,Color,Julian Schnabel,232.0,Emmanuelle Seigner,413.0,Mathieu Amalric,412.0,Isaach De Bankolé,177.0,1372,13000,112.0,5990075.0,French,France,PG-13,,1.85
Little Children ,8,2006.0,92781,251.0,320.0,Color,Todd Field,143.0,Kate Winslet,14000.0,Noah Emmerich,617.0,Jane Adams,280.0,15337,5000,137.0,5459824.0,English,USA,R,26000000.0,2.35
Gossip ,6,2000.0,12519,63.0,112.0,Color,Davis Guggenheim,49.0,Norman Reedus,12000.0,Sharon Lawrence,215.0,Noam Jenkins,191.0,12776,853,90.0,5108820.0,English,USA,R,24000000.0,2.35
A Walk on the Moon ,7,1999.0,6782,47.0,114.0,Color,Tony Goldwyn,956.0,Viggo Mortensen,10000.0,Julie Kavner,233.0,Tovah Feldshuh,113.0,10368,860,107.0,4741987.0,English,USA,R,14000000.0,1.85
Catch a Fire ,7,2006.0,9334,108.0,59.0,Color,Phillip Noyce,176.0,Derek Luke,543.0,Terry Pheto,113.0,Bonnie Henna,15.0,678,447,98.0,4291965.0,English,France,PG-13,14000000.0,2.35
Soul Survivors ,4,2001.0,7277,64.0,181.0,Color,Stephen Carpenter,12.0,Melissa Sagemiller,159.0,Angela Featherstone,102.0,Candace Kroslak,102.0,417,231,84.0,3100650.0,English,USA,PG-13,14000000.0,1.85
Jefferson in Paris ,6,1995.0,2427,20.0,27.0,Color,James Ivory,133.0,Seth Gilliam,423.0,Todd Boyce,15.0,Nigel Whitmey,5.0,446,127,139.0,2474000.0,English,France,PG-13,14000000.0,1.85
Easy Virtue ,7,2008.0,16444,135.0,79.0,Color,Stephan Elliott,11.0,Colin Firth,14000.0,Kristin Scott Thomas,1000.0,Kris Marshall,548.0,16431,2000,97.0,2656324.0,English,UK,PG-13,,2.35
Caravans ,6,1978.0,524,2.0,8.0,Color,James Fargo,109.0,Christopher Lee,16000.0,Joseph Cotten,469.0,Behrouz Vossoughi,324.0,17250,76,127.0,1000000.0,English,Iran,PG,14000000.0,2.35
Mr. Turner ,7,2014.0,17933,262.0,165.0,Color,Mike Leigh,608.0,Lesley Manville,149.0,Ruth Sheen,44.0,Karl Johnson,43.0,390,0,150.0,3958500.0,English,UK,R,8200000.0,2.35
Wild Grass ,6,2009.0,3174,129.0,31.0,Color,Alain Resnais,752.0,Mathieu Amalric,412.0,Sara Forestier,74.0,Edouard Baer,59.0,799,512,104.0,403649.0,French,France,PG,,2.35
Amen. ,7,2002.0,11077,69.0,55.0,Color,Costa-Gavras,333.0,Sebastian Koch,380.0,Mathieu Kassovitz,326.0,Ulrich Mühe,284.0,1429,0,132.0,274299.0,English,France,Unrated,103000000.0,1.85
Reign of Assassins ,7,2010.0,6069,50.0,34.0,Color,Chao-Bin Su,2.0,Woo-sung Jung,149.0,Shawn Yue,32.0,Kelly Lin,21.0,243,1000,117.0,,Mandarin,China,R,12000000.0,2.35
The Lucky Ones ,7,2008.0,11704,57.0,36.0,Color,Neil Burger,168.0,John Heard,697.0,Katherine LaNasa,329.0,Mark L. Young,322.0,2243,702,115.0,183088.0,English,USA,R,15000000.0,1.85
Margaret ,6,2011.0,12053,116.0,119.0,Color,Kenneth Lonergan,50.0,Matt Damon,13000.0,Kieran Culkin,1000.0,John Gallagher Jr.,338.0,14638,0,186.0,46495.0,English,USA,R,14000000.0,1.85
Stan Helsing ,4,2009.0,9928,45.0,66.0,Color,Bo Zenga,10.0,Steve Howey,826.0,Kenan Thompson,521.0,Diora Baird,378.0,2207,934,90.0,,English,Canada,R,,1.85
Flipped ,8,2010.0,60460,87.0,104.0,Color,Rob Reiner,0.0,Madeline Carroll,1000.0,Rebecca De Mornay,872.0,Aidan Quinn,767.0,4377,14000,90.0,1752214.0,English,USA,PG,14000000.0,1.85
Brokeback Mountain ,8,2005.0,259837,357.0,2254.0,Color,Ang Lee,0.0,Jake Gyllenhaal,15000.0,Heath Ledger,13000.0,Anne Hathaway,11000.0,39789,13000,134.0,83025853.0,English,USA,R,14000000.0,1.85
Teenage Mutant Ninja Turtles ,6,2014.0,167089,348.0,491.0,Color,Jonathan Liebesman,473.0,Noel Fisher,833.0,Danny Woodburn,809.0,Jeremy Howard,429.0,2690,62000,101.0,190871240.0,English,USA,PG-13,125000000.0,2.35
Clueless ,7,1995.0,123390,88.0,248.0,Color,Amy Heckerling,143.0,Donald Faison,927.0,Dan Hedaya,281.0,Elisa Donovan,201.0,1724,0,97.0,56631572.0,English,USA,PG-13,12000000.0,1.85
Far from Heaven ,7,2002.0,36542,181.0,378.0,Color,Todd Haynes,162.0,Dennis Quaid,2000.0,Celia Weston,258.0,Michael Gaston,135.0,2447,0,107.0,15854988.0,English,USA,PG-13,13500000.0,1.85
Hot Tub Time Machine 2 ,5,2015.0,28159,107.0,96.0,Color,Steve Pink,38.0,Adam Scott,3000.0,Gillian Jacobs,837.0,Collette Wolfe,390.0,4702,0,99.0,12282677.0,English,USA,R,14000000.0,1.85
Dekalog             ,9,,12590,53.0,37.0,Color,,,Krystyna Janda,20.0,Olaf Lubaszenko,3.0,Olgierd Lukaszewicz,2.0,25,0,55.0,447093.0,Polish,Poland,TV-MA,,1.33
Quills ,7,2000.0,44795,132.0,314.0,Color,Philip Kaufman,133.0,Kate Winslet,14000.0,Stephen Marcus,230.0,Amelia Warner,170.0,14726,0,124.0,7060876.0,English,UK,R,13500000.0,1.85
Seven Psychopaths ,7,2012.0,185845,401.0,284.0,Color,Martin McDonagh,454.0,Abbie Cornish,2000.0,Gabourey Sidibe,906.0,Michael Stuhlbarg,816.0,4757,52000,110.0,14989761.0,English,UK,R,15000000.0,2.35
The Caveman's Valentine ,6,2001.0,5602,58.0,59.0,Color,Kasi Lemmons,148.0,Colm Feore,539.0,Tamara Tunie,508.0,Aunjanue Ellis,400.0,1767,329,105.0,687081.0,English,USA,R,,1.85
The Border             ,7,,271,1.0,2.0,Color,,,Jacek Koman,70.0,Marian Dziedziel,2.0,Jaroslaw Boberek,2.0,74,64,41.0,,Polish,Poland,,,
Downfall ,8,2004.0,248354,192.0,564.0,Color,Oliver Hirschbiegel,101.0,Thomas Kretschmann,918.0,Bruno Ganz,653.0,Alexandra Maria Lara,471.0,2334,14000,178.0,5501940.0,German,Germany,R,13500000.0,1.85
The Sea Inside ,8,2004.0,64556,157.0,140.0,Color,Alejandro Amenábar,448.0,Belén Rueda,273.0,Lola Dueñas,114.0,Tamar Novas,93.0,529,0,125.0,2086345.0,Spanish,Spain,PG-13,10000000.0,2.35
Under the Skin ,6,2013.0,85022,454.0,616.0,Color,Jonathan Glazer,143.0,Scarlett Johansson,19000.0,Paul Brannigan,50.0,Alison Chand,21.0,19086,29000,108.0,2605039.0,English,UK,R,,1.85
"Good Morning, Vietnam ",7,1987.0,98348,62.0,131.0,Color,Barry Levinson,272.0,Robin Williams,49000.0,J.T. Walsh,263.0,Bruno Kirby,227.0,50141,0,121.0,123922370.0,English,USA,R,13000000.0,1.85
The Last Godfather ,4,2010.0,912,4.0,17.0,Color,Hyung-rae Shim,26.0,Jason Mewes,898.0,Stephanie Danielson,391.0,Michael Rispoli,385.0,2895,502,100.0,163591.0,English,South Korea,PG-13,13400000.0,1.78
Justin Bieber: Never Say Never ,2,2011.0,74351,84.0,233.0,Color,Jon M. Chu,209.0,Usher Raymond,569.0,Sean Kingston,69.0,Boys II Men,41.0,714,62000,115.0,73000942.0,English,USA,G,13000000.0,1.85
Black Swan ,8,2010.0,551363,669.0,1140.0,Color,Darren Aronofsky,0.0,Natalie Portman,20000.0,Mila Kunis,15000.0,Mark Margolis,1000.0,38072,106000,108.0,106952327.0,English,USA,R,13000000.0,2.35
RoboCop ,6,2014.0,182910,492.0,630.0,Color,José Padilha,294.0,Gary Oldman,10000.0,Abbie Cornish,2000.0,Jennifer Ehle,1000.0,14160,60000,117.0,58607007.0,English,USA,PG-13,100000000.0,2.35
The Godfather: Part II ,9,1974.0,790926,149.0,650.0,Color,Francis Ford Coppola,0.0,Robert De Niro,22000.0,Al Pacino,14000.0,Robert Duvall,3000.0,39960,14000,220.0,57300000.0,English,USA,R,13000000.0,1.85
Save the Last Dance ,6,2001.0,47876,101.0,320.0,Color,Thomas Carter,49.0,Sean Patrick Thomas,656.0,Terry Kinney,363.0,Fredro Starr,237.0,1307,0,112.0,91038276.0,English,USA,PG-13,13000000.0,1.85
A Nightmare on Elm Street 4: The Dream Master ,6,1988.0,36108,102.0,260.0,Color,Renny Harlin,212.0,Tuesday Knight,130.0,Rodney Eastman,125.0,Brooke Bundy,54.0,450,0,99.0,49369900.0,English,USA,R,7000000.0,1.85
Miracles from Heaven ,7,2016.0,6276,63.0,55.0,Color,Patricia Riggen,36.0,Jennifer Garner,3000.0,Brighton Sharbino,3000.0,Martin Henderson,579.0,7833,16000,109.0,61693523.0,English,USA,PG,13000000.0,1.85
"Dude, Where's My Car? ",6,2000.0,116625,106.0,469.0,Color,Danny Leiner,8.0,Jennifer Garner,3000.0,Mary Lynn Rajskub,934.0,Marla Sokoloff,612.0,6454,0,83.0,46729374.0,English,USA,PG-13,13000000.0,1.37
Young Guns ,7,1988.0,42614,50.0,120.0,Color,Christopher Cain,58.0,Jack Palance,549.0,Patrick Wayne,439.0,Brian Keith,316.0,1747,0,107.0,44726644.0,English,USA,R,13000000.0,1.85
St. Vincent ,7,2014.0,72803,275.0,171.0,Color,Theodore Melfi,51.0,Bill Murray,13000.0,Naomi Watts,6000.0,Reg E. Cathey,360.0,20330,33000,102.0,44134898.0,English,USA,PG-13,13000000.0,1.85
